Text;Category
"Контроль птицами своих физиологических функций: мифы и реальность ?? Птицы не имеют мочевого пузыря, что является одной из их адаптаций к полету. Вместо этого они выделяют ""мочу"" в виде белой пасты, смешанной с фекалиями, через клоаку - единственное отверстие для выделения отходов. Когда они сидят в гнезде и им нужно испражниться, они встают, отворачиваются от солнца и выпускают белую пастообразную струю, состоящую из фекалий и мочи. ?? Некоторые виды птиц могут контролировать свои выделения. Например, голубоногие олуши на Галапагосских островах отворачиваются от солнца перед тем, как испражниться. Это говорит о наличии у них сфинктера с произвольным контролем. Я также знаю, что многие птицы испражняются непосредственно перед полётом (как и летучие мыши), чтобы немного облегчить своё тело. ?? Птицы, гнездящиеся на деревьях, также могут контролировать процесс выделения. Они встают и свешивают хвост за край гнезда или дупла перед тем, как испражниться. Это предотвращает загрязнение гнезда. Когда чайки и крачки собираются в стаю, они зависают над человеком или хищником и обильно испражняются на своего врага. ?? Таким образом, некоторые виды птиц действительно могут контролировать свои физиологические функции. Это позволяет им избежать загрязнения своего гнезда и облегчить тело перед полетом.";Наука и образование
Всю линейку iPhone 17 показали на одном фото — инсайдер Majin Bu сравнил девайсы друг с другом. Базовый iPhone 17 почти не отличается от 16-го, Plus-версии в этом году не будет. В iPhone 17 Pro из-за нового блока камер «переехало» фирменное яблоко — теперь оно не по центру корпуса, а ниже. Выделяется iPhone 17 Air. Он получил уникальный модуль камеры и почти в два раза тоньше остальных смартфонов. До релиза осталось около двух месяцев.;Наука и образование
Вышла убийца Suno — Wondera AI генерит полноценные треки за минуту и заметно обходит конкурентов по качеству. Можно создавать, редактировать и выпускать музыку бесплатно, а нейронка подскажет, как лучше составить промт для трека.;Наука и образование
Госдума запретила продавать в России гаджеты без предустановленного RuStore. Ограничения коснутся всех устройств, включая iPhone и iPad. При этом пока приложение RuStore есть только на Android. После подписания закон начнет действовать с 1 сентября.;Наука и образование
Вышла нейросеть Chronicle — она моментально делает стильные слайды и придумывает структуру выступления. Можно превратить в презентацию целый сайт или создать текст с нуля. В готовых слайдах можно в один клик менять дизайн и добавлять разные элементы, включая мокапы смартфонов.;Наука и образование
iPhone будет говорить родителям, когда ребёнок попытается написать на незнакомый номер. Такая функция появится в iOS 26. Детям придется отправлять запрос на переписку кому-то из взрослых. Те могут проверить контакт и заблокировать его со своего смартфона. Также можно будет настроить фильтр по возрасту и разрешить ребенку писать, например, только одноклассникам.;Наука и образование
Вышел генератор презентаций для Figma — Snapdeck. Делает стильные слайды с готовыми таблицами и графиками. Генерация слайда занимает пару секунд. Главный плюс — все элементы макета можно сразу отредактировать, подвинуть или перекрасить.;Наука и образование
Apple выпустила мощную обнову для AirPods. Новые фичи: — Наушники будут напоминать вам о зарядке - вы получите пуши, когда батарея почти на нуле, — С помощью подсов можно управлять камерой айфона, — Если AirPods поймут, что вы уснули, то самостоятельно отключатся.;Наука и образование
Suno мощно обновился — теперь это полноценный ИИ-редактор для любых песен. Можно по частям менять сгенерированные треки или загружать свои и работать с ними. Залить в нейронку дают даже отдельные риффы или вокальные строки. Можно буквально создать новую песню из записанной на диктофон мелодии.;Наука и образование
Opera показали первый в мире браузер со встроенным ИИ-агентом — Neon. Он сможет работать, пока пользователь спит. Neon можно будет поручить писать код, покупать билеты, бронировать отели или отправить его на интернет-шопинг. Пока доступно только по инвайтам. Встаем в вейтлист здесь.;Наука и образование
Дуров анонсировал коллабу Telegram и Grok — ИИ внедрят прямо в мессенджер!  Нас ждёт поистине легендарное: • ИИ будет отвечать на ваши вопросы прямо в поиске Telegram. • Grok сделает ваши сообщения детальнее. • Нейронка будет собирать выжимку сообщений и файлов. • ИИ также поможет в модерации чатов и фактчекинге постов.  По словам инсайдеров, коллаб с xAI на год стоит безумные $300 млн.;Наука и образование
Появились первые в мире очки с автофокусом. Они подстраиваются под зрение владельца в режиме реального времени. Девайс разработали в японской компании ViXion. Внутри — датчик глубины и моторизованные линзы с диапазоном от -10 до +10 диоптрий. Работают от аккумулятора до 15 часов. Дату старта продаж пока не называют. Цена — $500.;Наука и образование
Появился ИИ-редактор видео Lens. Умеет быстро монтировать ролики и работать с моушн-дизайном. Нейронка сама вырезает ненужные кадры, добавляет переходы, подписи и субтитры. Может даже сделать цветокоррекцию. Встаем в очередь на тест по ссылке.;Наука и образование
Вышла Qwen 3 — флагманская линейка моделей от Alibaba. По ряду бенчмарков они не уступают или даже обгоняют OpenAI o3-mini. Модели отлично показывают себя в программировании, могут отвечать как обычный чат-бот или как ризонер. Длина контекста — от 32 тыс. до 128 тыс. токенов. Есть поддержка 119 языков, включая русский. ;Наука и образование
В ChatGPT появилась новая версия Deep Research. Той самой функции, которая изучит весь интернет и выдаст готовое исследование по любой теме. Это облегченный Deep Research на базе o4-mini, который автоматически включится, когда закончатся лимиты на основном. Он будет выдавать почти такие же качественные ответы, но короче. А главное — больше лимитов на месяц.;Наука и образование
В сеть слили фотографии будущих iPhone 17 — инсайдеры показали, как может выглядеть уже финальный дизайн. Модели Pro и Pro Max получат самую большую камерную панель в истории iPhone, а производители аксессуаров уже готовы продавать на них отдельные чехлы.;Наука и образование
OpenAI купит Chrome, если Минюст США заставит Google продать браузер. Это может произойти в рамках антимонопольный борьбы с Google, который признали монополистом в сфере онлайн-поиска. Компания подаст апелляцию на решение суда. О намерениях купить Chrome заявил в суде директор по продукту OpenAI Ник Тёрли, где он даёт показания.;Наука и образование
Xiaomi выпустила пылесос-убийцу клещей за 4 тысячи рублей. Гаджет прогревает поверхность до 55°C, добивая паразитов УФ-лампой. LED-экран в реальном времени показывает уровень загрязнённости: чем краснее, тем больше клещей. У Dust Mite Vacuum Cleaner 2 Pro также есть пять режимов работы, а весит он всего 2,3 кг.;Наука и образование
В продаже появились народные карточки Nvidia RTX 5060. Нас ждёт сразу несколько версий: — RTX 5060 Ti на 16 Гб. В продаже с 16 апреля за 429 баксов (~35 000 рублей), — RTX 5060 Ti на 8 Гб. В продаже с 16 апреля за 379 баксов (~31 000 рублей), — RTX 5060 на 8 Гб. В продаже с мая за 299 баксов (~24 500 рублей).;Наука и образование
ChatGPT прокачали — теперь нейронка помнит все ваши диалоги и даёт по ним ответы, как настоящий человек. В настройках можно управлять предыдущими чатами, а также удалять лишнюю информацию. Апдейт доступен для юзеров ChatGPT Plus и Pro — через пару недель ждём доступ для  всех.;Наука и образование
VK поможет разработчикам быстрее находить и устранять сбои в веб-сайтах. Функционал бесплатного сервиса Tracer, который уже хорошо зарекомендовал себя в мобильной разработке, стал доступен и для веб-разработки. — Отслеживает ошибки и зависания в режиме реального времени.;Наука и образование
ChatGPT вошел в топ-6 самых посещаемых сайтов во всем интернете. Аудитория чат-бота за год выросла на 154%. Только в марте его открывали 4,5 млрд раз. Он почти обогнал X(Twitter), разрыв между сервисами — всего 30 млн пользователей за месяц. Дальше ChatGPT будет соревноваться с Instagram, Facebook, YouTube и Google. ;Наука и образование
В Нью-Йорке открыли ресторан в виртуальной реальности.  Посетители EPIC NOW надевают VR-шлемы и наслаждаются изысканной кухней «в других мирах».  ;Наука и образование
Nintendo Switch 2 выйдет уже 5 июня — об этом сообщила сама компания. Что известно: — В Switch 2 есть внешняя веб-камера, докупается отдельно, — Завезли локальный кооп: можно играть в одну игру в одной комнате на разных свичах, — 256 ГБ базовой памяти, — Джойконы теперь на магнитах и могут работать как мышка, — Полная совместимость с играми с прошлой консоли. Цена: от 450$ (~37.000р).;Наука и образование
Нашли сервис Rork для быстрого создания мобильных приложений.  Умеет делать игры, соцсети или трекеры задач — писать код не нужно. Можно загрузить скриншоты других приложений или макет из Figma для более качественной генерации. Rork дает сразу проверить результат на смартфоне и опубликовать его в App Store. Забираем тут. Бесплатно доступно пять генераций в день. ;Наука и образование
ЕС разрешил Apple выпускать iPhone без порта для зарядки — об этом сообщает 9TOMac. Вероятно, таким образом компания решила обойти запрет Lightning – теперь iPhone могут быть без разъемов вообще, заряжаясь только через MagSafe. ;Наука и образование
NVIDIA выкатили Blue — первый робот из «Звёздных войн». CEO Дженсен Хуанг назвал малыша «революцией» в робототехнике. Теперь любой энтузиаст может собрать схожего помощника: вся документация есть в open source. Игрушка даже сама думает и решает мини-задачи. ;Наука и образование
AirPods будут переводить речь в реальном времени — фичу дропнут вместе с iOS 19 уже в сентябре. Наушники будут захватывать иностранную речь и сразу выдавать перевод прямо в уши. ;Наука и образование
Perplexity выпустили десктопную версию для Windows. ИИ-поисковик, который не уступает Google, теперь доступен прямо с рабочего стола. В него встроен бесплатный Deep Research для создания исследований и отчетов по любой теме. Можно выбирать топовые модели, в том числе «думающую» DeepSeek R1. Скачиваем тут. ;Наука и образование
Apple готовит крупнейшее обновление iOS — дизайн будет вдохновлен «стеклянной» эстетикой visionOS. Презентация iOS 19 пройдет в июне, а релиз ожидается осенью.  На видео — концепт нового дизайна. ;Наука и образование
Стартап Manus выпустили ИИ-агента общего назначения. Это значит, что он может всё! Нейросеть может и компьютером пользоваться, и собрать инфу для научного исследования. — Нейронка смогла сделать глубокий анализ акций Tesla и дать прогноз на будущее. — На видео Manus регистрирует и начинает активно вести 50 аккаунтов в Твиттере одновременно. — Manus смог просчитать оптимальную орбиту для космического аппарата, летящего на Марс, с поправкой на текущее положение планет. Попробовать крышесносный ИИ можно самостоятельно — оставляем заявку здесь. ;Наука и образование
Apple выпустили новые MacBook Air на чипах M4. Главное: – В 23 раза быстрее маков на Intel, – В два раза быстрее MacBook Air с M1, – От 16 Гб оперативки, – Новая камера на 12 Мп, – Появилась небесно-голубая расцветка, – Держит зарядку до 18 часов.;Наука и образование
Стартап Cortical Labs представил компьютер CL1 с настоящими человеческими нейронами. Главное о прорыве: – Система основана на живых нейронах, полученных из стволовых клеток человека, – Они способны к самообучению на базовом клеточном уровне (нейроны стремятся к созданию предсказуемых, энергоэффективных соединений), – Благодаря этому система быстрее обучается и потребляет меньше энергии, чем обычные LLM, – Благодаря этому система быстрее обучается и потребляет меньше энергии, чем обычные LLM, – Такие компьютеры ускорят создание лекарств и исследование болезней, – Технология поможет лучше понять устройство машинного интеллекта, роботы могут стать еще умнее, – Продажи стартуют уже в этом году, цена — всего $35 тыс. за компьютер. Ученые буквально готовятся создать роботов с человеческими мозгами.;Наука и образование
AMD выпустили идеальные бюджетные видеокарты — они в разносят аналоги от Nvidia. Давайте по порядку: — 9070: конкурент RTX 5070 за ту же цену, но лучше, — 9070 XT: убийца RTX 5070 Ti: $599 против $749 за карточку от Nvidia, — У обеих карточек архитектура RDNA 4, — Также выпустили новый апскейлер FSR4 — буст FPS в 3 раза, — Получаете 4К-гейминг по цене 1440p. Старт продаж уже 6 марта.;Наука и образование
Alibaba выпустила бесплатный генератор видосов, который обходит Sora буквально во всём. Из приятного: это опенсорс модель, которая не требует большого количества ресурсов — для её работы достаточно видеокарты на 8 Гб. Устанавливаем по инструкции — здесь. ;Наука и образование
Линейка iPhone 17 может выглядеть так. Инсайдер Маджин Бу опубликовал свежие рендеры всего модельного ряда будущих смартфонов. Слухи пока подтверждаются и задняя панель камеры может стать горизонтальной. В привычном дизайне, видимо, останется только базовая модель. ;Наука и образование
Домашние роботы — теперь реальность.  Компания 1X представила гуманоидного робота Neo Gamma для внедрения в повседневную жизнь. Neo Gamma может заварить чай, попылесосить в доме, разложить вещи по местам. Но главное — в него встроен ИИ, поэтому со временем робот будет адаптироваться под владельцев и их привычки. В реальном контексте и разнообразии данных растет интеллект и автономия гуманоидов. Это учит их нюансам человеческой жизни: открывать двери пожилому человеку или осторожно передвигаться рядом с домашними животными ;Наука и образование
Grok 3 стал бесплатным — теперь каждый может использовать нейронку от Маска без ограничений. Подробности: — Grok 3 оказался в разы лучше конкурентов - GPT-4o, Claude 3.5 Sonnet, Gemini-2 Pro и DeepSeek-V3 в математике, кодинге и научной работе, — Интеллект на 200 000 чипах Nvidia H100 - такого ещё не было, — Превзошёл всех на Chatbot Arena, — Встроенный DeepSearch рвёт Google, а если в сети нет ответа - нейросеть выдаст логичное предположение.;Наука и образование
В сеть слили рендеры будущего iPhone 17 Air — толщина устройств может достигать 5-6 мм. Известно, что ультратонкая серия придёт на смену Plus-версиям. ;Наука и образование
В ChatGPT убрали цензуру. Появилась возможность обсуждать темы, которые раньше были запрещены. Например: теперь можно затрагивать эротические темы или чёрный юмор. OpenAI начала менять подход к обучению ИИ, чтобы поддерживать «интеллектуальную свободу», независимо от сложности или спорности темы.  Это решение было принято после множества отзывов от пользователей. ;Наука и образование
В ОАЭ зафиксирован самый быстрый мобильный интернет в мире. Обычная скорость загрузки там составляет 545 Мб/с.  Россия по скорости мобильной сети занимает 87-е место из 104 с медианной скоростью 36 Мб/с. За 10 ГБ мобильного трафика в ОАЭ попросят около ?3500 в месяц. В России похожий пакет интернета будет стоить от ?350. ;Наука и образование
iPhone SE 4 могут показать уже 19 февраля — Тим Кук официально объявил дату следующей презентации Apple. «Готовьтесь встретить нового члена семьи» Это будет самый свежий из дешевых смартфонов Apple, ожидаемая цена — $499. ;Наука и образование
OpenAI сделают Deep Research бесплатным для всех. Это та самая функция в ChatGPT, которая пишет курсовые и рефераты за несколько минут. Без подписки будет доступно два запроса в месяц, а пользователям Plus будут давать по 10 запросов. ;Наука и образование
Apple выпустила обнову iOS 18.3.1, которая фиксит критическую уязвимость устройств. CVE-2025-24200 позволяла подключаться к заблокированному смартфону по проводу. ;Наука и образование
Делаем закадровую озвучку видео — вышла модель для создания аудио из текста Kokoro v1.0. Создаются простые, но качественные аудиодорожки. Нейронка работает локально в браузере, так что данные пользователей никуда не утекают. Тестируем бесплатно тут. ;Наука и образование
Выяснилось, что RTX 5080/5090 слабее предыдущих 4080/4090. Согласно новым тестам, RTX 5090 сравнима с 4080 и даже не дотягивает до уровня 4090. ;Наука и образование
Вышла новая фича для ИИ Krea — она позволяет редачить картинки текстом. Инструмент Chat работает проще простого: закидываете фотку и пишете, что хотите получить, а дальше нейронка выдаёт вам результат. ИИ идеально понимает промты и принимает другие картинки как референс. Всё это бесплатно. Пользуемся здесь. ;Наука и образование
Утилита, которая удаляет фон с любых фоток и видосов всего за пару кликов. Это стало возможно в новой модели BEN2 и всё очень просто: закинули медиа, нажимаете «Удалить фон» и получаете результат. Пробуем бесплатно тут. ;Наука и образование
Opera выпустили браузер Air для тех, кто испытывает стресс на работе. Браузер напоминает сделать перерыв, подсказывает упражнения на дыхание, следит за осанкой через камеру и помогает размять шею. Можно включить успокаивающие звуки для концентрации. Скачиваем тут ;Наука и образование
В Британии замечен рост популярности русского языка среди абитуриентов. Об этом говорят данные Министерства образования Великобритании, с которыми ознакомился ТАСС. Число британских школьников, выбирающих русский язык для сдачи на экзаменах, выросло на 47% за три года, несмотря на враждебный курс правительства страны по отношению к РФ.;Наука и образование
Ректор МФТИ пойдёт сдавать ЕГЭ по физике! Дмитрий Ливанов и более 20 сотрудников Московского физико-технического института (национального исследовательского университета) решили проверить свои силы на экзамене, чтобы лично оценить уровень задач, которые решают школьники. Причём готовиться к ЕГЭ они не собираются — сдавать будут с места в карьер. Ректор уверен, что физика должна стать обязательным экзаменом для поступающих на инженерные специальности. «Физика — это основа всех новых технологий. Её изучение даёт огромные возможности для карьеры в высокотехнологичных отраслях», — отметил Дмитрий Ливанов.;Наука и образование
Количество стобалльников подсчитали в России. Получить высший балл по ЕГЭ смогли 6 820 выпускников. Только 13 сумели получить по 300 баллов, а 200 баллов набрал 331 учащийся. Только одна девочка смогла сдать экзамены на 400 баллов, пишут «Известия» со ссылкой на главу Рособрандзора Анзора Музаева. Чиновник отметил, что в целом результаты экзаменов не демонстрируют ни резкого падения, ни взлета по сравнению с предыдущими годами. В этом году многие выбрали ЕГЭ по естественно-научным предметам. Также фиксировался рост учеников, которые получили за ЕГЭ от 60 баллов.;Наука и образование
Вопрос о причинах Первой мировой войны является одним из самых обсуждаемых в мировой историографии с момента начала войны в июле 1914 года. Непосредственным поводом начала военных действий принято считать Сараевское убийство эрцгерцога Франца Фердинанда сербским националистом Гаврилой Принципом. С другой стороны, столь же общепризнано, что убийство было лишь формальным поводом, «толчком» к войне, в то время как к ней исподволь вели многочисленные скрытые факторы, центральными из которых являлось желание Великобритании и молодой Германской империи господствовать в мире и конкурирующие национальные интересы крупнейших европейских держав.;Наука и образование
"А знали ли вы, что Московский Кремль – это не просто сердце России, а самый масштабный средневековый форпост на планете?
Гигантские размеры: Его территория (27,5 га) могла бы вместить 38 футбольных полей! Длина стен – 2,5 км – это как пройти 3 станции метро. 
Неприступные стены: Высота некоторых участков достигает 19 метров – с 6-этажный дом! А толщина стен местами – 6,5 метров. 
Умная архитектура 20 уникальных башен: 
-Спасская – с легендарными курантами 
-Тайницкая – с секретным колодцем 
-Водовзводная – первая с водопроводом 
Возраст – почти 600 лет. Современные стены строили итальянские зодчие в 1485-1516 гг. Но первая крепость на этом месте возникла еще в XII веке!
Любопытный факт:  На месте Кремля когда-то стояла деревянная крепость, а белокаменной она стала при Дмитрии Донском и до XV века Кремль был белокаменным – отсюда и выражение «Москва белокаменная».";Наука и образование
"21% старшеклассников определяются с выбором вуза в выпускной год, а 30% решают куда поступать только после сдачи ЕГЭ. Таковы результаты исследования предпочтений школьников при выборе вуза, проведенного EdTech-компанией «ПОВУЗАМ». География исследования включала девять регионов в Центральном, Северо-Западном, Приволжском и Сибирском федеральных округах, где с 15 по 31 мая были опрошены 900 учеников выпускных классов.
От выбранного вуза 65% школьников ожидают «интересного учебного процесса». Обрасти социальными связями и нужными контактами в период студенчества важно для 26% абитуриентов, которые в качестве главного ожидания от обучения указали «Полезное окружение». «Знакомства в городе, где находится вуз», «Студенческая активность. Стипендия. Город, и район, в котором расположен кампус университета» — таковы типичные ответы. Еще 26% надеются, что учебная программа вуза даст им «возможность работать с первого курса», что очень важно для тех, кто не попадет на бюджетные места. Стоимость обучения при невысоких баллах ЕГЭ становится важным фактором выбора вуза, отметили старшеклассники в открытых вопросах.";Наука и образование
"Ученые Кембриджского университета обнаружили доказательства жизни на планете, находящейся в 124 световых годах от Земли.Речь об экзопланете K2-18b. С помощью космического телескопа ""Джеймс Уэбб"" ученые смогли обнаружить в ее атмосфере диметилсульфид и диметилдисульфид. На Земле эти химические соединения производятся только живыми организмами. При этом на K2-18b их концентрация значительно выше земной.";Наука и образование
Когда мне совсем уж хреново и страшно, я говорю себе: ты слишком вжился в роль  Ты слишком поверил, что ты – Деня Ч. Тебе это сказали когда-то, а ты, дурачок, и развесил уши. Слишком заигрался в его проблемы. Суть хорошей игры, конечно, в том, чтобы подзабыть, что это игра и играть упоённо и с азартом. Но забывать напрочь, без возможности выйти из неё — тоже подрывает всякое удовольствие от игры. Как удар по зубам шахматной доской.  Ты забыл, насколько всё то, что сейчас переживает Деня Ч., – ничтожная частность. Для него – его проблемы и страхи, конечно, заслоняют весь горизонт реальности, и стоит ему перед сном закрыть глаза – они тут же наводняют всю отведённую Дене темноту.  Но вот ты вспоминаешь, сколько вас было за всю историю человечества, и каждый верил, что его проблемы самые важные и обмирал от их стальной хватки. И теперь твои переживания больше не единственная реальность, а лишь её случайная разновидность  Всё могло сложиться иначе, и ты уже страдал бы по другому поводу. Но страдал бы точно так же обречённо и тягостно, как сейчас.  Где-то в параллельной Вселенной Деня Ч. увлёкся кулинарией и теперь мучается из-за вечно ускользающей степени прожарки стейка Тогда как здесь он клал на все эти степени с высокой колокольни. Он ест холодную гречку прямиком из кастрюльки, но убивается из-за продолбанных монтажёрами сроков.  Да нужно ли ходить за примером в другую Вселенную? Если и в этой, вы совсем недавно считали, что вам жизни нет без Человека N, а теперь даже не понимаете, а что вы в нём такого нашли, и из-за чего был весь этот трагический сыр-бор. И точно так же, спустя пару лет, а то и недель, вы и не вспомните, что вас грызло и не давало спать сегодня, и казалось таким нестерпимым и вечным  Это просто очередные предложенные обстоятельства. Играй их искренне, со слезами и смехом. Но в игре нет места трагедии и безысходности. Но есть любопытство. Вселенной просто захотелось узнать, каково это – быть Деней Ч. И каково быть __ (тут подставь своё имя). И чёрт подери, пусть ей это понравится. ЧД;Другое
Мне 7 лет. Соседская девочка полным ужаса и слёз шёпотом рассказывает душераздирающую новость. Местная бабка забрала котят у без спросу расплодившейся кошки, упаковала их в пакет, приправила его кирпичом и зашвырнула в речку.  Нам – полугородским детям, воспитанным на мультике про кота Леопольда, произошедшее виделось проявлением чистого зла. Тогда как для деревенской публики – это была вполне обычная и даже необходимая практика: – Ну а что мне с ними делать, если не я их того, то они сами меня сожрут!  Величие нации и её моральный прогресс можно оценить по тому, как она относится к животным.  – сказал как-то раз Ганди. И в этой связи у нас возникает редкий повод для радости. Теперь к подобным методам регулирования кошачьей/собачьей популяции, если кто ещё и прибегает, то только в самых глухих селениях и самые наглухо отбитые бабки.  Я уже не говорю о море благотворительных фондов и зоозащитных организаций, бьющихся за благоденствие каждой шелудивой дворняжечки.  И это действительно моральный прогресс нашей цивилизации. Похлопаем друг друга по плечу кто не похож на него  Относиться хорошо к себе любимому – раз плюнуть. К своим друзьям и близким – тоже дело нехитрое. К представителям другой нации – уже задача со звёздочкой.  Быть вежливым с начальником/преподом, который ещё как может обидеться и подпортить жизнь – у нас тоже получается виртуозно.  А вот зазевавшемуся под ногами голубю не грех и под зад дать. Последствий – ноль. Чат-боту тоже можно нахамить и покрыть его ху*ми с ног до головы. Бедняжка только грустно напишет, что ему жаль, что он вас расстроил. Вы скажете, что быть обходительным с чат-ботом, это то же самое, что любезничать с микроволновкой. И то, и другое – бездушная жестянка, которой все ваши реверансы и оскорбления глубоко до лампочки. Только это доброе отношение нужно не им. Оно нужно вам. 1?? Статистически значимое число раз замечено, что ИИ становится более внимательным к задаче, если разговаривать с ним как с человеком – приветствовать, благодарить, хвалить. Никакой магии здесь нет. Просто так ему проще вжиться в роль ПОЛНОЦЕННОГО старательного помощника. Как говорится, хорошее слово и чат-боту приятно. 2?? Это практика. Как включение поворотников на пустой улице. Вы раз за разом учитесь оставаться терпимым, не выходить из себя, уважать чужие границы, даже если по ту сторону границ сейчас никого нет. Ключевое слово – сейчас. 3?? Нельзя оставаться милым добряком, будучи лапочкой в общении с одними и стервозной мразью с другими. Если вы действительно воспитанный, сострадательный, чуткий человек, а не просто манипулятивно притворяетесь им – это будет просвечивать сквозь вас везде и всюду, независимо от того, кто перед вами: лошадь, енот или чат-бот. И если бы я увидел, как мой новый знакомый – до скрипа в зубах положительный и доброжелательный человек, разговаривает с чат-ботом, как господин с паршивым рабом – то я никаких дел, пожалуй, с ним бы не имел. Поэтому вот вам актуалочка на ближайшие!  Так и индикатором нравственной зрелости отдельно взятого человека служит его отношение к тем, кто беззащитен. Не может дать сдачи/воззвать к заступникам ;Другое
